Start Time,Average of Latency(ms)
1717638287105,27.92307692
1717638287108,29.83333333
1717638287109,31
1717638287111,35.875
1717638287112,56.75
1717638287114,69.375
1717638287117,61.72727273
1717638287118,62.35294118
1717638287119,67
1717638287120,66.71428571
1717638287127,43
1717638287128,48.56
1717638287129,48.5
1717638287130,51.3
1717638287131,64.8
1717638287136,77.5
1717638287137,73.0952381
1717638287140,65.53846154
1717638287141,69.8
1717638287143,56.25
1717638287145,52.25
1717638287146,61.4
1717638287147,58.82352941
1717638287151,52.9375
1717638287152,62.57142857
1717638287153,61.5
1717638287155,59.75
1717638287157,58.22222222
1717638287158,38.77777778
1717638287159,68.375
1717638287161,81.85714286
1717638287162,58
1717638287163,81.2
1717638287167,34.66666667
1717638287168,67.22727273
1717638287171,79.52941176
1717638287179,74.27777778
1717638287180,93.75
1717638287181,73.5
1717638287182,55.71428571
1717638287184,40.5
1717638287187,49.125
1717638287188,42.6
1717638287189,64.84615385
1717638287191,58.88888889
1717638287192,50.83333333
1717638287193,52.72
1717638287200,45.25
1717638287201,58.77272727
1717638287202,62.85
1717638287203,44.5
1717638287207,52.58333333
1717638287209,24
1717638287210,36
1717638287211,45.16666667
1717638287212,58.83333333
1717638287213,58
1717638287214,46.5
1717638287215,59
1717638287216,51.5
1717638287219,51.77777778
1717638287220,45.82352941
1717638287221,54.46666667
1717638287222,70
1717638287228,53.75
1717638287229,63.375
1717638287230,73.16666667
1717638287233,35.95454545
1717638287234,46.5
1717638287235,40.25
1717638287236,34
1717638287240,45.33333333
1717638287241,48.25
1717638287243,59.5
1717638287244,38.66666667
1717638287245,45.28
1717638287246,49.13636364
1717638287247,57.125
1717638287248,51.8125
1717638287250,52.63636364
1717638287255,63.25
1717638287256,57.89655172
1717638287257,59
1717638287259,26
1717638287260,43.375
1717638287261,51.83333333
1717638287263,53
1717638287264,57.92857143
1717638287265,50.5
1717638287269,52.41176471
1717638287270,53.64705882
1717638287273,56.5
1717638287274,57.58823529
1717638287277,47.16666667
1717638287278,39.92857143
1717638287279,39.5
1717638287280,35
1717638287281,53
1717638287282,44.92
1717638287283,35
1717638287284,45.86666667
1717638287285,39.55555556
1717638287287,38.2173913
1717638287288,39
1717638287290,53
1717638287291,40
1717638287292,41.75
1717638287293,42.625
1717638287294,37
1717638287312,40.76923077
1717638287313,46.61111111
1717638287314,50.0952381
1717638287315,47.76190476
1717638287316,55.25714286
1717638287317,55.91428571
1717638287318,65.06976744
1717638287319,66.16666667
1717638287322,43.5
1717638287323,57.25
1717638287324,69.33333333
1717638287330,62.5
1717638287331,56.54166667
1717638287332,62.35
1717638287333,62.22222222
1717638287334,62.125
1717638287338,45.33333333
1717638287339,55.1875
1717638287342,69
1717638287343,65
1717638287344,64.07142857
1717638287345,64.82352941
1717638287347,54
1717638287349,56.33333333
1717638287350,56.57142857
1717638287353,49.55555556
1717638287360,45
1717638287361,44.79310345
1717638287362,46.83333333
1717638287363,46.66666667
1717638287365,43.61538462
1717638287366,49.6
1717638287367,45.66666667
1717638287368,45.66666667
1717638287377,38.71428571
1717638287378,37.51428571
1717638287379,69.10714286
1717638287380,75.72222222
1717638287381,78.54166667
1717638287397,64.33333333
1717638287398,65.23076923
1717638287399,62.5
1717638287400,62.9
1717638287401,67.07142857
1717638287402,63.5
1717638287403,72.27272727
1717638287404,60.35
1717638287405,53
1717638287406,56.77777778
1717638287407,57.77777778
1717638287409,56.33333333
1717638287410,45
1717638287411,55
1717638287412,58.94594595
1717638287413,49
1717638287414,51.33333333
1717638287416,59.57142857
1717638287417,61.36363636
1717638287424,69.70588235
1717638287437,41
1717638287438,39.33333333
1717638287439,35.66666667
1717638287445,32.22727273
1717638287446,32.28571429
1717638287447,37
1717638287448,32
1717638287449,29.8
1717638287450,29.72727273
1717638287452,26.5
1717638287453,37.6875
1717638287454,36.875
1717638287455,30.33333333
1717638287461,22
1717638287462,23
1717638287463,26.66666667
1717638287464,31.78571429
1717638287465,32.15384615
1717638287466,35.81818182
1717638287467,69.21052632
1717638287468,54.46666667
1717638287469,61.58333333
1717638287470,87
1717638287475,91
1717638287476,61
1717638287477,64
1717638287478,67.84482759
1717638287479,40.14285714
1717638287480,36.52631579
1717638287481,43
1717638287484,35.2
1717638287485,45
1717638287486,41.5
1717638287487,77
1717638287488,65
1717638287489,51.72727273
1717638287490,81.5
1717638287491,43.75
1717638287492,51
1717638287493,46.6
1717638287495,80.5
1717638287496,65.27777778
1717638287498,28
1717638287499,64.45
1717638287500,68.18181818
1717638287501,106.6666667
1717638287502,100.6666667
1717638287506,56.5
1717638287507,77.58333333
1717638287508,73.85714286
1717638287509,36
1717638287513,57.90909091
1717638287514,43
1717638287515,40.07142857
1717638287516,38.8
1717638287517,39.75
1717638287518,48.47058824
1717638287519,42
1717638287520,45.25
1717638287521,52.41666667
1717638287523,39
1717638287525,60
1717638287526,53.25
1717638287527,34
1717638287529,84
1717638287531,71.4
1717638287539,33
1717638287540,47.04545455
1717638287541,51
1717638287542,76.4
1717638287543,50.56666667
1717638287544,49.80555556
1717638287545,40.875
1717638287548,36.42857143
1717638287552,27.55555556
1717638287553,31.5
1717638287557,31.91666667
1717638287558,30.66666667
1717638287559,28.66666667
1717638287560,30.5
1717638287561,27.08695652
1717638287562,33.4
1717638287563,34.46153846
1717638287565,32.09090909
1717638287566,39.875
1717638287567,48.88888889
1717638287569,44.4
1717638287570,57.33333333
1717638287571,39.66666667
1717638287572,43
1717638287577,38
1717638287578,36.2
1717638287579,37.80769231
1717638287580,39.28571429
1717638287581,36
1717638287582,40.11111111
1717638287583,40.09090909
1717638287584,40.75
1717638287585,36.15384615
1717638287586,40.66666667
1717638287587,35.5
1717638287588,39.55172414
1717638287592,77
1717638287593,73.5625
1717638287594,74.42307692
1717638287598,80.64
1717638287600,74.6
1717638287606,85
1717638287607,83.72413793
1717638287608,81.35294118
1717638287609,85.8
1717638287610,81.8
1717638287611,83.5
1717638287615,68.47058824
1717638287616,62.78571429
1717638287617,64.5
1717638287618,61.83333333
1717638287619,61
1717638287621,65.66666667
1717638287622,66.375
1717638287623,67.66666667
1717638287624,68.5
1717638287625,70.75
1717638287627,62.95454545
1717638287628,61.5
1717638287629,72.75
1717638287630,71.15384615
1717638287631,71.66666667
1717638287632,72.33333333
1717638287635,75.9
1717638287636,79.41666667
1717638287637,96
1717638287640,65
1717638287641,65
1717638287642,63
1717638287643,66.14285714
1717638287644,65.85714286
1717638287665,35.33333333
1717638287666,35.33333333
1717638287667,35.5
1717638287668,36
1717638287669,35
1717638287672,75.14285714
1717638287673,73.7
1717638287674,74.23076923
1717638287677,70.78571429
1717638287678,70
1717638287680,68
1717638287683,65
1717638287684,64.72727273
1717638287685,66.6
1717638287686,65.73684211
1717638287687,65.7
1717638287688,66.88888889
1717638287689,66.70588235
1717638287690,63.95454545
1717638287692,63.2
1717638287693,65.72727273
1717638287694,70.33333333
1717638287697,64.4
1717638287698,68.66666667
1717638287699,67
1717638287700,49.28571429
1717638287701,52.73684211
1717638287702,56.90909091
1717638287703,51
1717638287704,58.3
1717638287705,62.2173913
1717638287706,62.85714286
1717638287712,60.57142857
1717638287732,42
1717638287733,37.71428571
1717638287746,36
1717638287747,45.69565217
1717638287748,56.75510204
1717638287749,49.44444444
1717638287751,51.5
1717638287752,61.4375
1717638287754,63
1717638287755,67.62068966
1717638287756,74.5
1717638287761,66.65384615
1717638287762,70
1717638287765,69.75
1717638287766,69.75
1717638287767,70.0952381
1717638287768,70.875
1717638287769,70.38095238
1717638287770,70
1717638287771,68.75
1717638287773,69.8
1717638287774,70.66666667
1717638287776,70
1717638287782,43
1717638287783,50
1717638287785,42.57142857
1717638287786,28
1717638287787,46.78947368
1717638287788,48.375
1717638287790,47.42857143
1717638287791,46.5
1717638287793,45.2
1717638287794,48.21052632
1717638287807,35.44444444
1717638287808,37
1717638287810,35.5
1717638287811,33.51851852
1717638287812,34.84848485
1717638287813,33.89655172
1717638287814,33
1717638287828,57
1717638287829,51.73333333
1717638287830,56.15384615
1717638287831,55
1717638287832,48.72222222
1717638287833,45.4
1717638287834,52
1717638287835,54.85714286
1717638287836,55.13636364
1717638287837,51.30769231
1717638287838,50.13333333
1717638287839,57.6
1717638287840,63.57142857
1717638287841,56.125
1717638287842,37
1717638287843,44.88888889
1717638287845,53.14285714
1717638287846,61.23684211
1717638287847,59.72857143
1717638287848,71.33333333
1717638287849,51
1717638287869,26.4
1717638287870,23.66666667
1717638287872,39.75
1717638287873,36.2
1717638287876,33.47826087
1717638287878,37.8
1717638287879,37.25
1717638287880,37.64705882
1717638287881,36
1717638287884,40
1717638287885,41
1717638287886,40.84
1717638287887,47
1717638287890,36.41176471
1717638287891,42
1717638287892,43
1717638287893,43.71428571
1717638287894,40.45
1717638287895,37.7
1717638287896,39.0952381
1717638287897,40.125
1717638287898,44.33333333
1717638287899,58.5
1717638287900,58.84615385
1717638287901,70.875
1717638287905,56.95238095
1717638287906,55.3
1717638287913,36.57142857
1717638287914,52.52631579
1717638287915,40.19047619
1717638287916,46.78787879
1717638287917,56.5625
1717638287918,56
1717638287919,54.28571429
1717638287920,47.08695652
1717638287926,57
1717638287927,37.25
1717638287928,50.19354839
1717638287932,45.5
1717638287933,48.55555556
1717638287934,48.82758621
1717638287935,49.07142857
1717638287938,60
1717638287939,60.55
1717638287940,62.34782609
1717638287941,63.71428571
1717638287945,61
1717638287946,44.76923077
1717638287951,44
1717638287953,41.54545455
1717638287956,38
1717638287957,40
1717638287958,36.94117647
1717638287959,37.83333333
1717638287960,36.28571429
1717638287969,33
1717638287970,37.78947368
1717638287971,38.33333333
1717638287972,36.4
1717638287973,39.9047619
1717638287974,47.86956522
1717638287975,40.16666667
1717638287976,45.625
1717638287977,44.07142857
1717638287978,43.875
1717638287981,46.28571429
1717638287982,42.66666667
1717638287983,53.10344828
1717638287984,54.40909091
1717638287985,58.61538462
1717638287990,54.5
1717638287991,44.73684211
1717638287992,37.5
1717638287993,41
1717638287994,46.5
1717638287998,48.92307692
1717638287999,46.66666667
1717638288001,47
1717638288002,47.30434783
1717638288003,48.5625
1717638288004,51
1717638288005,52.65217391
1717638288006,48
1717638288007,54.6875
1717638288009,56.8
1717638288010,56.46666667
1717638288011,55
1717638288015,50.9047619
1717638288016,52
1717638288019,58.83333333
1717638288020,74
1717638288026,57.5
1717638288027,58.25
1717638288028,58
1717638288029,60.63157895
1717638288033,52.8
1717638288034,51.03448276
1717638288035,46.5
1717638288036,52.375
1717638288037,51.58333333
1717638288038,55.0625
1717638288041,54
1717638288042,49.6
1717638288043,52.25
1717638288044,50.375
1717638288045,50.41176471
1717638288051,43.75
1717638288052,42.84615385
1717638288053,43.38888889
1717638288054,43.20833333
1717638288055,56.17391304
1717638288056,66.33333333
1717638288064,48.33333333
1717638288065,50.4
1717638288066,44.84615385
1717638288067,60.73076923
1717638288068,60.42857143
1717638288077,42.66666667
1717638288079,50
1717638288082,50.11111111
1717638288083,49
1717638288084,48.55555556
1717638288085,48.05
1717638288086,47.38461538
1717638288089,44.57142857
1717638288090,44.125
1717638288091,44.15384615
1717638288092,43.5
1717638288093,42.66666667
1717638288094,41.5
1717638288095,40.63636364
1717638288096,41.64705882
1717638288097,44.90322581
1717638288098,46
1717638288099,45.3
1717638288101,50
1717638288102,42.875
1717638288103,46
1717638288105,46.1875
1717638288127,40
1717638288128,51.42857143
1717638288129,48.90909091
1717638288130,49.70588235
1717638288131,50.05263158
1717638288132,49.11538462
1717638288133,50.2
1717638288134,48.92105263
1717638288135,50.44117647
1717638288136,49.75
1717638288137,51.47619048
1717638288138,56
1717638288142,52.8
1717638288143,51
1717638288144,50.8
1717638288145,47.81818182
1717638288153,53
1717638288154,60.52380952
1717638288177,29
1717638288178,28
1717638288179,36.94117647
1717638288180,45.52173913
1717638288181,48.65
1717638288182,46.26666667
1717638288183,47.08333333
1717638288184,52.08823529
1717638288185,51.85
1717638288186,52.68
1717638288187,62
1717638288188,54.47826087
1717638288194,53.73913043
1717638288195,60
1717638288196,55.41666667
1717638288206,41
1717638288210,40.84615385
1717638288211,37
1717638288215,36.66666667
1717638288216,41
1717638288218,39.5
1717638288220,40.4
1717638288225,45
1717638288226,45.16666667
1717638288227,44.84615385
1717638288230,42.2
1717638288231,42.96296296
1717638288232,43
1717638288233,43.07142857
1717638288234,41.83333333
1717638288235,42
1717638288236,41.7
1717638288237,41
1717638288238,40.15384615
1717638288239,39.73684211
1717638288241,38
1717638288242,37.33333333
1717638288243,36.5
1717638288244,36.36363636
1717638288245,36.16216216
1717638288246,36.25
1717638288247,35.9
1717638288253,30
1717638288254,32.75
1717638288255,34.3125
1717638288256,34.21428571
1717638288257,33.03225806
1717638288258,36
1717638288270,31.33333333
1717638288271,30
1717638288272,30.57894737
1717638288273,31.26666667
1717638288274,40.17647059
1717638288275,45.7
